temp,time_ms,minutes,temp_corrigida,temp_suavizada
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
34.55,31261,0.52,43.505,43.505
